"","created_at","screen_name","text","content","sentiment"
"233",2020-09-30,"MFAofArmenia"," Permanent  Rep of # Armenia  at  Special meeting of   Permanent  Council to discuss situation in # Nagorno Karabakh: Peoples of the region are paying excessively high price for this military adventure by authoritarian leader of # Azerbaijan. ","arm",-1
"234",2020-09-30,"MFAofArmenia"," Since appearing in # Azerbaijan, # Turkish air forces have been carrying out provocative flights along line of contact btw # Artsakh ;  Azerbaijan.  Provocative actions of  Turkish armed forces seriously undermine reg security ; hinder efforts of intl community to cease hostilities. ","aze",-1
"235",2020-09-29,"MFAofArmenia"," Ambassador of # Armenia to # U S   delivered remarks regarding escalation in # Azerbaijan-# Artsakh  Line of  Contact and state border with # Armenia. ","arm",1
"236",2020-09-29,"MFAofArmenia"," F M  held phone conversations w/ Minister for  European  Neighborhood ;  Americas  ; his counterparts     Discussed situation in # Artsakh-# Azerbaijan line of contact, # Turkey's destabilizing role in region. ","arm",0
"237",2020-09-29,"MFAofArmenia"," Ministerial meeting of the  U N  Alliance of  Civilizations   Amidst pandemic, # Azerbaijan w/ the support of # Turkey has launched preplanned large-scale military offensive along the entire line of contact between # Nagorno Karabakh and  Azerbaijan, with a clear genocidal intent: ","aze",2
"238",2020-09-29,"MFAofArmenia"," Comments to # Respublika online # Lithuania/n portal on # Nagorno Karabakh situation. "" There is a clear aggressor, i.e.# Azerbaijan.  If an attempt is made to compare the aggressor with its victim,then we can't have any progress,as the aggressor feels impunity.""
","aze",-2
"239",2020-09-29,"MFAofArmenia"," Letter of  F M  to # U N  S G  guarantor of security of people of # Artsakh, # Armenia will take all necessary measures to protect inalienable rights of  Artsakh's people ; will give adequate response to # Azerbaijan'i aggression.""

","arm",2
"240",2020-09-29,"MFAofArmenia"," Accumulation of # Turkish-# Azerbaijani groups on border of the # C S T O member state can not but worry us.  We are determined to resist with all our capacities and neutralize the intentions of this  Turkish- Azerbaijani alliance, the  Representative of # Armenia noted.
 ","aze",0
"241",2020-09-29,"MFAofArmenia"," Defense forces of # Nagorno Karabakh are left w/little option but to defend themselves, as they're confronting attacks by # Azerbaijan across line of contact.  Our priority is to repel attacks of  Azerbaijan ; to compel them to come back to negotiating table.
","aze",-4
"242",2020-09-29,"MFAofArmenia"," Amb  interview on the  large scale #aggression by  Azerbaijan against # Artsakh # Nagorno Karabakh 
","aze",0
"243",2020-09-29,"MFAofArmenia"," A Z forces attacked civilian-mil infrastructure in # Vardenis, as result of which one civilian was killed.  In contempt of calls of intl community to end hostilities, # Azerbaijan, w/active political-mil support of # Turkey, expands geography of hostilities to territory of # Armenia. ","aze",-2
"244",2020-09-29,"MFAofArmenia"," Accusations of  Ministry of  Defense of # Azerbaijan against  Armenia on shelling of # Dashkesan region of  Azerbaijan from # Vardenis region of # Armenia is absolutely false ; is aimed at preparing grounds for expanding geography of hostilities, including aggression against  Armenia. ","aze",0
"245",2020-09-28,"MFAofArmenia"," P M  Nikol  Pashinyan had a phone conversation with  F R G  Chancellor  Angela  Merkel.  P M urged  Angela  Merkel to make every effort to curb # Turkey's destabilizing stance.  German  Chancellor stressed that there is no alternative to a peaceful settlement of the # Nagorno Karabakh conflict. ","aze",-2
"246",2020-09-28,"MFAofArmenia"," P M  Nikol  Pashinyan held a phone conversation with   P M stressed the fact that the war has been unleashed by  Azerbaijan.  The   Secretary  General expressed deep concerns over the situation, emphasizing the importance of resuming peace. ","aze",-3
"247",2020-09-28,"MFAofArmenia"," At meeting w/ Heads of dip missions in # Armenia,  F M  presented  Lo C between # Artsak ;  Azerbaijani, targeting of civilian population by # Azerbaijan.  Stressed # Turkey's destabilizing policy towards security ; stability in # South Caucasus. ","arm",-1
"248",2020-09-28,"MFAofArmenia"," Holding # Azerbaijan accountable is the most effective mechanism to ensure  Azerbaijans compliance with its obligations.  Int recognition of # Artsakh is the most efficient in the toolkit available to int community for maintaining regional #peace ; #security.
","aze",0
"249",2020-09-28,"MFAofArmenia"," Civilians are a target of the # Azerbaijan aggression against # Nagorno Karabakh, but nothing will ever break the resolve and strong spirit of the people of # Artsakh to live a free ; dignified life on their land. ","aze",1
"250",2020-09-28,"MFAofArmenia"," F M  to  has positioned itself in very aggressive way against # Armenia ; # Nagorno Karabakh.  We have been receiving disturbing reports about recruitment of #terrorists from areas, which are controlled by # Turkey in # Syria.""
","arm",-1
"251",2020-09-28,"MFAofArmenia","# Turkey, which annihilated # Armenians in their historical homeland ; up until now justifies that crime, supports # Azerbaijan to carry out same genocidal acts in # South Caucasus.  This genocidal  Turkish- Azerbaijani alliance is serious threat to the region.
","aze",-1
"252",2020-09-28,"MFAofArmenia"," We have been ; remain committed to peaceful resolution of # N K conflict.  What we have unfortunately been dealing w/is absolutely maximalist position of # Azerbaijan which denies any recognition of interest ; concerns of ppl of # Nagorno Karabakh ; its authorities ; ppl of # Armenia."" ","aze",-2
"253",2020-09-28,"MFAofArmenia"," F M  people, # Armenian  Armed  Forces,  Armenian state has been ; remain as the guarantor of security of # Nagorno Karabakh.  We are absolutely confident ; determined to repel this aggression ; to stand very firm for the freedom of the people of # Nagornokarabakh. ","arm",0
"254",2020-09-28,"MFAofArmenia"," F M  to  "" We repeat, once again, there were many proposals to establish very precise risk-reduction, investigative, ceasefire-regime-strengthening mechanisms, which were strictly denied, because use of force has been exactly instrument of # Azerbaijan."" ","aze",-1
"255",2020-09-28,"MFAofArmenia",".  During night battles continued w/ different intensity.  Early in morning, # Azerbaijan resumed its offensive operations, using artillery, armored vehicles,  T O S
heavy artillery system.  Armenian subdivisions have been firmly repelling encroachments of  A Z E subdivisions","aze",-2
"256",2020-09-27,"MFAofArmenia"," F M  "" If # Azerbaijan is so determined to put blame on # Armenia, then  Im calling  A Z to accept investigative, risk reduction, ; observation mechanisms for ceasefire violations, which they have been rejecting to cover their their bellicose ; aggressive intentions."" ","aze",-3
"257",2020-09-27,"MFAofArmenia"," F M  to  "" Aggression is preplanned not just by # Azerbaijan but w/massive support of # Turkey which has its mil presence ; which has been showing its aggressive, unilateral support to  Azerbaijan ; aggressive approach towards # Armenia which is disturbing."" ","aze",1
"258",2020-09-27,"MFAofArmenia"," I call on the international community to use all of its influence to halt any possible interference by  Turkey, which will ultimately destabilize the situation in the region.  This is fraught with the most devastating consequences for the  South  Caucasus and neighboring regions.","aze",-1
"259",2020-09-27,"MFAofArmenia"," P M  aggressive behavior, which had extremely dangerous manifestations during  July events, is matter of serious concern.  Turkeys perseverance in such dangerous stance is fraught w/most devastating consequences for # South Caucasus ; neighboring regions."" ","aze",-4
"260",2020-09-27,"MFAofArmenia"," P M  ""# Armenophobia, enmity ; hatred w/which  Azerbaijani dictatorship used to feed its ppl could not lead to any result other than war. # Azerbaijan dictatorship is now trying to justify its propaganda-fostered pledge to resolve # Karabakh conflict thrgh mil means."" ","aze",0
"261",2020-09-27,"MFAofArmenia"," At the decision of the  Government, martial law and general mobilization is being declared in the  Republic of # Armenia.  I call on the personnel attached to the troops to present themselves to their district commissariats.

 For the fatherland, for victory.","arm",0
"262",2020-09-27,"MFAofArmenia"," Recent aggressive statements of # Azerbaijan'i leadership, large-scale joint mil excercises w/# Turkey, as well as rejection of   P R Ci O monitoring requests clearly indicate this aggression was pre-planned and constitutes large-scale provocation against regional peace ; securtiy","aze",1
"263",2020-09-27,"MFAofArmenia"," Early this morning # Azerbaijan launched aggression against # Nagorno Karabakh, targeting civilian population, shelling  Stepanakert and surrounding areas. # Armenia strongly condemns this act.  All responsibility for consequences is upon  Azerbaijan military and political regime.","aze",0
"264",2020-09-27,"MFAofArmenia"," As a result of # Azerbaijan shelling a woman ; a child were killed in # Martuni region of # Artsakh/ Karabakh, 2 civilians are wounded.
 Some schools have been also targetted.  There're other civilian casualties, too.","aze",-2
"265",2020-09-27,"MFAofArmenia"," Spox of   Anna  "" F M of # Armenia  is in constant touch with   Minsk  Group  Co- Chairmanship.""","arm",0
"266",2020-09-27,"MFAofArmenia"," We strongly condemn aggression of mil-political leadership of # Azerbaijan against  Republic of # Artsakh. # Armenian sides will act confidently w/all their capacities to ensure security of ppl of  Artsakh ; to deliver appropriate military ; political response.
","aze",0
"267",2020-09-27,"MFAofArmenia","# U R G E N T: # Azerbaijan has launched air attack and shelling against # Artsakh/# Nagorno Karabakh. # Armenia'n side shot down two helicopters and three  Unmanned aerial vehicle (# U A V) of the  Azerbaijani side. 
# N Kpeace # Karabakh Now","aze",-1
"268",2020-11-10,"AzerbaijanMFA"," Had a phone conversation with  F M of the  Russian  Federation  Sergey  Lavrov.  Thanked # Russia for its continued efforts to ensure peace in the region ; stressed the importance of trilateral statement signed on  Nov 10, which marked a new stage in resolving the long-running conflict. ",NA,NA
"269",2020-11-10,"AzerbaijanMFA"," Statement by the  President of the  Republic of  Azerbaijan, the  Prime  Minister of the  Republic of  Armenia and the  President of the  Russian  Federation

","aze",0
"270",2020-11-10,"AzerbaijanMFA"," The victories we have achieved forced  Armenia to return  Agdam,  Lachin and  Kelbedjar through political means.","arm",0
"271",2020-11-10,"AzerbaijanMFA"," This statement has historic significance.  This statement constitutes  Armenias capitulation.  This statement puts an end to the years-long occupation.  This statement is our  Glorious  Victory!","arm",1
"272",2020-11-10,"AzerbaijanMFA"," This is a historic day.  An end is being put to the  Armenia- Azerbaijan  Nagorno- Karabakh conflict.","arm",-1
"273",2020-11-09,"AzerbaijanMFA"," Statement of the  Ministry of  Foreign  Affairs of the  Republic of  Azerbaijan

","aze",0
"274",2020-11-09,"AzerbaijanMFA"," The  Embassy of  Israel congratulates the people of  Azerbaijan on  State  Flag  Day. ","aze",0
"275",2020-11-09,"AzerbaijanMFA"," I warmly and sincerely congratulate  on the occasion of the # National Flag Day ! 
 understands very well the feelings of the brotherly  Azerbaijani people in upholding  its sovereignty and territorial integrity.

# Ukraine # Azrbaycan Bayra #9 Noyabr ","aze",3
"276",2020-11-09,"AzerbaijanMFA"," Congratulatory message of the  Secretary  General   of the  on the occasion of 9th of  November # State Flag Day of the  Republic of # Azerbaijan; # Biz Birlikd Daha Gclyk!
# Biz Birlikte Daha Glyz!
# Together We Are Stronger! ","aze",1
"277",2020-11-08,"AzerbaijanMFA"," Today marks the 102nd anniversary of the # National Flag of # Azerbaijan!

 Victories of  Glorious  Army of  under the leadership of  Commander-in-chief make this occasion more special for us!  We look forward to see our flag on all liberated territories of !

 Happy # National Flag Day! ","aze",1
"278",2020-11-08,"AzerbaijanMFA","8  November will eternally go down in history as  Glorious  Victory  Day.  We have returned to  Shusha.  Shusha is ours!  Karabakh is  Azerbaijan!  Azerbaijan,  I felicitate you!","aze",1
"279",2020-11-07,"AzerbaijanMFA"," We resolutely condemn the attacks and life threats by the radical  Armenian forces against  Azerbaijan's diplomats, as well as the members of the local  Azerbaijani communities in foreign countries.

","arm",-2
"280",2020-11-07,"AzerbaijanMFA","# Armenia, #violating the existing humanitarian #ceasefire, continues its criminal activities, #targeting the # Azerbaijan|i #civilian population, disregarding international humanitarian law and its obligations. # War Crimes 

","arm",-2
"281",2020-11-07,"AzerbaijanMFA"," Shahmali  Rahimov (16) killed after artillery strikes by # Armenia's occupation forces hit his home in  Yeni  Ayridja village of # Barda district of # Azerbaijan.

# Stop Armenian Aggression
# Stop Attacking Civilians","arm",-3
"282",2020-11-06,"AzerbaijanMFA"," U R G E N T!  Gazyan,  Gaynag,  Gapanli and  Husanli villages of the # Tartar region  are under intensive artillery shelling by the  Armed  Forces of # Armenia.

# Stop Armenian Aggression 
# Stop Killing Civilians","arm",-1
"283",2020-11-05,"AzerbaijanMFA"," In a blatant violation of international law, including international humanitarian law during almost 30 years, # Armenia commits armed #aggression against # Azerbaijan.

 Press  Release of the  Press  Service  Department of the  M F A of of  Azerbaijan ","arm",-1
"284",2020-11-04,"AzerbaijanMFA"," Victorious  Armed  Forces of  Azerbaijan have liberated  Mirek and  Kavdar villages of  Jabrayil,  Meshediismayilli and  Shefibeyli villages of  Zengilan,  Basharat,  Garakishiler and  Garajalli villages of  Gubadli.  Long live  Azerbaijans  Armed  Forces!  Karabakh is  Azerbaijan!","aze",0
"285",2020-11-04,"AzerbaijanMFA"," Statement by  H. E.  Mr.  Jeyhun  Bayramov,  Minister of  Foreign  Affairs of the  Republic of # Azerbaijan at the 130th session of the  Committee of  Ministers of the  Council of  Europe 

","aze",0
"286",2020-11-04,"AzerbaijanMFA"," F M  Jeyhun  Bayramov spoke at  Committee of  Ministers meeting of   He stressed new military aggression by # Armenia, including shelling civilians ; causing serious casualties, reminded demands of # U N S C ; # P A C E resolutions calling for restoration of territorial integrity of .","arm",-1
"287",2020-11-04,"AzerbaijanMFA"," U R G E N T # Tartar city center and  Shikharkh settlement of # Azerbaijan are under intensive artillery fire by the  Armed  Forces of # Armenia 

# Stop Armenian Aggression
# Stop Attacking Civilans
# War Crimes","aze",-2
"288",2020-11-04,"AzerbaijanMFA"," We highly appreciate the statement made by the  Supreme  Leader of the  Islamic  Republic of # Iran  Ayatollah  Sayyid  Ali  Khamenei on the # Armenia-# Azerbaijan conflict and the support given to the territorial integrity of  Azerbaijan.

 Read the full press release
","arm",0
"289",2020-11-03,"AzerbaijanMFA"," Support by the  Cooperation  Council of  Turkic  Speaking  States is an embodiment of unity and solidarity among the  Turkic speaking countries.","aze",1
"290",2020-11-03,"AzerbaijanMFA"," The  Non- Aligned  Movement has also shown generous support to  Azerbaijan.  This is a sign of an attitude towards  Azerbaijan by the countries - members of those organizations.","aze",2
"291",2020-11-03,"AzerbaijanMFA"," We believe that the conflicts military resolution must enter a political phase and we are ready for that.  I hope that  Armenias bitter defeat will compel them to give it a serious thought and make the decision.  However, we see the contrary.","arm",-1
"292",2020-11-03,"AzerbaijanMFA"," We strongly condemn the deadly assault at # Kabul  University.  Our deep condolences go to the families of innocent victims, as well as  People ;  Government of.  Wishing swift recovery to all injured. # Azerbaijans support ; solidarity is with friendly # Afghanistan.
","aze",1
"293",2020-11-03,"AzerbaijanMFA"," Our heartfelt condolences to the families of those killed as a result of terrible attacks in # Vienna.  Wishing speedy recovery to all injured. # Azerbaijan as a country suffering from terrorism condemns all forms and manifestations of #terrorism.

","aze",-5
"294",2020-11-03,"AzerbaijanMFA"," Information on # Armenia employing child soldiers in the area of ongoing armed hostilities and using kindergartens ; school buildings for military purposes in grave violation of international humanitarian law, has been published as # U N G A ; # U N S C documents.

 ","arm",0
"295",2020-11-02,"AzerbaijanMFA"," Foreign  Minister  received a delegation led by the  Secretary  General of the  Cooperation  Council of  Turkic  Speaking  States   Baghdad  Amreyev.

 Read more ","aze",1
"296",2020-11-02,"AzerbaijanMFA"," Victorious  Armed  Forces of  Azerbaijan have liberated  Chaprand,  Haji  Isagli and  Gosha  Bulag villages of  Jabrayil,  Dere  Giletag and  Boyuk  Giletag villages of  Zangilan,  Ishigli,  Muradkhanli and  Milanli villages of  Gubadli.  Long live  Azerbaijans  Armed  Forces!  Karabakh is  Azerbaijan!","aze",0
"297",2020-11-02,"AzerbaijanMFA"," Shikharkh settlement,  Gazyan and  Gapanli villages of  Tartar and  Yenikend village of  Goranboy are under heavy artillery attack by # Armenia's occupation forces.

# Stop Armenian Aggression
# Stop Attacking Civilians","arm",-2
"298",2020-10-31,"AzerbaijanMFA"," U R G E N T!  Armed forces of # Armenia are targeting residential areas in # Tartar and # Aghjabadi districts of # Azerbaijan.  And this is after the appeal of the   Minsk  Group co-chairs following the meeting in  Geneva to respect humanitarian ceasefire!

# Stop Armenian Aggression","arm",2
"299",2020-10-30,"AzerbaijanMFA"," Deeply saddened by the news of earthquake in # Izmir city of # Turkey.  We are standing next to brotherly  Turkey in these difficult times.  Our prayers are with you!

# Bir Millet ki Devlet","aze",-2
"300",2020-10-30,"AzerbaijanMFA"," Both   International ;  have verified the use of banned weapons by # Armenia in attack on the city center of # Barda on 28  Oct.  It's a flagrant disregard for civilian life ; international law!

 We call on the intl community to condemn this atrocity ; act of vandalism. ","arm",-4
"301",2020-10-30,"AzerbaijanMFA"," Armenia:  Cluster  Munitions  Kill  Civilians in  Azerbaijan ","arm",-1
"302",2020-10-30,"AzerbaijanMFA"," B R E A K I N G:  First confirmed use of cluster munitions by  Armenia is cruel and reckless

 Said   Amnesty  Internationals  Regional  Director for  Eastern  Europe and  Central  Asia:

","arm",-2
"303",2020-10-29,"AzerbaijanMFA"," Press  Release of the  Turkic  Council on  Armenias attack on  Barda city of  Azerbaijan ","aze",-1
"304",2020-10-29,"AzerbaijanMFA"," Deadliest attack by # Armenia on #civilians in # Azerbaijan

# Stop Killing Civilians # Not A Target # Stop Armenian Aggression # Pray For Barda # War Crimes ","arm",-3
"305",2020-10-29,"AzerbaijanMFA",""" Armenian armed forces target civilians using cluster munitions to inflict excessive casualties among peaceful population.  These are yet another #warcrimes by # Armenia.""

 Telephone conversation w/# E U  High  Rep for  Foreign  Affairs ;  Security  
","arm",-1
"306",2020-10-28,"AzerbaijanMFA"," Grateful for the position of # Switzerland on supporting the territorial integrity of # Azerbaijan ; readiness of this country to play a role in the peaceful settlement of the conflict.

 The telephone conversation with my counterpart 

","aze",-1
"307",2020-10-28,"AzerbaijanMFA","# Armenias missile #attacks at the # Barda city situated far away from the conflict zone constitutes a #warcrime ; crime against humanity.

 The telephone conversation with the # U K  Minister for  European  Neighborhood ; the  Americas,  

","arm",-3
"308",2020-10-28,"AzerbaijanMFA",""" Called the   Minsk  Group  Co- Chairs  to condemn the inhuman and treacherous acts against  Azerbaijani population by the armed forces of # Armenia"".

 More on the telephone conversations ","aze",-2
"309",2020-10-28,"AzerbaijanMFA",""" Civilians, including children and women of the cities situated far away from the conflict zone, have been repeatedly #attacked by the armed forces of # Armenia after the  Washington meeting and on the eve of intended  Geneva talks.""

 Read more ","arm",-2
"310",2020-10-28,"AzerbaijanMFA"," May  Allah rest in peace souls of those who died as a result of  Armenias armed forces missile attack on  Barda,  I offer condolences to families and wish recovery to injured.  Residents of  Barda will be avenged and the occupiers will have a befitting retaliation on battlefield.","arm",-2
"311",2020-10-28,"AzerbaijanMFA"," The deliberate killing of a peaceful population in the city of # Barda by the armed forces of # Armenia constitutes an act of #genocide, a #warcrime, and a crime against humanity.

 Statement of the  Ministry of  Foreign  Affairs of the  Republic of  Azerbaijan ","arm",-2
"312",2020-10-28,"AzerbaijanMFA"," Act of genocide by  Armenia against  Barda city of  Azerbaijan: number of deaths reaching to 20. Number of wounded more than 40.  All are innocent civilians.  Cluster  Smerch missiles have been used.  We invite  and  to conduct on site assessment of such crimes of # Armenia","arm",-3
"313",2020-10-28,"AzerbaijanMFA"," U R G E N T!  Armenian armed forces, grossly violating the humanitarian ceasefire regime, again have fired at the # Barda city from the "" Smerch""  M L R S.

 As of now at least 13 civilians killed and many injured!  This is crime against humanity!

# Stop Armenian Terrorism ","arm",-3
"314",2020-10-28,"AzerbaijanMFA"," Update:  Armenia used again  Smerch missiles against  Barda.  Casualties among civilians are reported.  Such delibarate  War Crimes of  Armenia are deplorable.","arm",-1
"315",2020-10-28,"AzerbaijanMFA"," Now: following missile attacks to  Tartar armed forces of  Armenia firing rockets to  Barda.  No lessons learned from yesterday's killing of civilians with cluster weapons.  Armenia must end it's military occupation and # War Crimes","arm",-3
"316",2020-10-28,"AzerbaijanMFA"," Minister of  Foreign  Affairs  received the  Deputy  Foreign  Minister of the  Islamic  Republic of # Iran and  Special  Envoy of the  President of the  Islamic  Republic of  Iran  Seyyed  Abbas  Aragchi.

",NA,NA
"317",2020-10-28,"AzerbaijanMFA","# Armenias missiles continue to kill #children 

# Stop Pashinyan # Stop Killing Children ","arm",-2
"318",2020-10-27,"AzerbaijanMFA"," The next bloody crime committed by # Armenia on the eve of the meeting of the  F Ms of the two countries with the   Minsk  Group  Co- Chairs in  Geneva is a clear demonstration that aggressor state is not interested in a political solution to the conflict.

","arm",-2
"319",2020-10-27,"AzerbaijanMFA"," One little toddler is among the killed as a result of  Armenia's missile attack to  Barda region of  Azerbaijan. #babykilling policy and #warcrimes of  Armenia's political-military leadershipship continues.  Erupted fire is being extinguished by emergency services.","arm",-3
"320",2020-10-27,"AzerbaijanMFA"," Urgent!  Missile attack on # Barda region by # Armenia's occupation forces killed 3 civilians ; seriously injured 10 people, including women and kids.  Another brutal violation of international humanitarian law ; #warcrime by  Armenia!

# Stop Armenian Aggression
# Stop Attacking Civilians","arm",-5
"321",2020-10-27,"AzerbaijanMFA"," Were deeply saddened by news of terror attack on madrasa in # Peshavar killing ; injuring innocent people, including kids.  We present condolences to the families of victims ; wish speedy recovery to all injured.  strongly condemns all forms ; manifestations of terrorism.",NA,NA
"322",2020-10-27,"AzerbaijanMFA","# Attacks against #journalists are prohibited by international #humanitarianlaw. # Armenia in a gross violation of its commitments under international law attacks journalists!
 The video below by  once again shows the true face of  Armenia, targeting civilians ; journalists. ","arm",-4
"323",2020-10-27,"AzerbaijanMFA"," We firmly condemn the #violation of the #rights of #children by # Armenia in blatant ignorance of international conventions and call the related international organizations to thoroughly investigate these illegal practices and take necessary measures.

","arm",-1
"324",2020-10-26,"AzerbaijanMFA"," Continuing to violate the new humanitarian ceasefire, the  Armenian armed forces again fired at the territory of  Aghjabadi region.

# Stop Armenian Terror","arm",-1
"325",2020-10-26,"AzerbaijanMFA"," The information spread by the  Armenian side about the use of military aircraft by  Azerbaijan is false and another misinformation.
 We state that  Azerbaijan adheres to the agreement on a new humanitarian ceasefire.","arm",-1
"326",2020-10-26,"AzerbaijanMFA"," Urgent!  Despite being far from the conflict zone, # Tovuz, # Dashkasan and # Gadabay regions of # Azerbaijan are under attack from # Armenia's territory.  Another violation of humanitarian ceasefire by  Armenia.

# Stop Armenian Aggression
# Stop Armenian Occupation
# Karabakh Is Azerbaijan","aze",-3
"327",2020-10-26,"AzerbaijanMFA"," Another, third time in a row #ceasefire regime is blatantly ignored and #violated by # Armenia.

 Press release of the  Press service  Department of the  Ministry of  Foreign  Affairs of the  Republic of  Azerbaijan ","arm",-1
"328",2020-10-26,"AzerbaijanMFA"," Gross violation of the humanitarian ceasefire agreement by # Armenia.  Tartar city and nearby villages are under artillery attack by  Armenian armed forces starting from 8.05 am  October 26, 2020.

# Stop Armenian Aggression
# Stop Armenian Occupation
# Karabakh Is Azerbaijan","arm",-2
"329",2020-10-26,"AzerbaijanMFA"," Victorious  Armed  Forces of  Azerbaijan have liberated several villages of  Zengilan,  Jabrayil and  Gubadli districts and the city of  Gubadli.  Long live  Azerbaijans  Armed  Forces!  Karabakh is  Azerbaijan!","aze",-1
"330",2020-10-25,"AzerbaijanMFA"," The  O S C E  Minsk  Groups co-chairs should remain impartial and not choose sides.  The co-chairs must convince  Armenia to stop the occupation, adhere to the ceasefire and commit to withdrawal from the territories.","arm",0
"331",2020-10-25,"AzerbaijanMFA"," The  U N  Charter ensures every country's right for self-defense.  We are defending ourselves and liberating  Azerbaijans internationally recognized territory from occupation.","aze",1
"332",2020-10-25,"AzerbaijanMFA"," Urgent! # Aghdam, # Tartar and # Aghjabadi districts of # Azerbaijan are being shelled by the armed forces of # Armenia.

# Stop Armenian Aggression
# Stop Killing Civilians
# Karabakhis Azerbajian","aze",-2
"333",2020-10-25,"AzerbaijanMFA"," Had a fruitful discussions with # N S A  Robert  O Brian   Informed on latest violations of ceasefire by  Armenia, including deliberate shelling the civilians, residential areas.  Stressed that  Armenias aggression is a serious threat to regional security.","arm",-2
"334",2020-10-25,"AzerbaijanMFA"," Met w/ ;discussed latest escalation in the region.  I informed on violation of intl humanitarian law by  Armenia, including indiscriminate targeting of civilians.  Withdrawal of forces from all occupied lands of # Azerbaijan is necessary for ensuring peace in the region","arm",0
"335",2020-10-24,"AzerbaijanMFA"," Orkhan  Ismayilzade (16), killed after after missile strikes by # Armenian's occupation forces hit his garden in  Tartar.

# Stop Armenian Aggression 
# Stop Attacking Civilians","arm",-3
"336",2020-10-24,"AzerbaijanMFA"," U R G E N T! # Goranboy and # Tartar regions are under  M L R S (multiple launch rocket system) strikes of # Armenia's forces from the occupied  Aghdere region.

# Stop Armenian Aggression
# Stop Attacking Civilians","arm",-2
"337",2020-10-23,"AzerbaijanMFA"," Within his working visit to the # U S A, the  Minister of  Foreign  Affairs of the  Republic of # Azerbaijan  Jeyhun  Bayramov had a meeting with the  U S  Secretary of  State  Mike  Pompeo.

     ","aze",1
"338",2020-10-23,"AzerbaijanMFA"," Foreign  Minister  met with  and informed him on the destructive policy of  Armenia, including shelling the  Azerbaijani towns ; civilians, deployment of mercenaries ; terrorists and etc.  The sides also exchanged views on bilateral  relations. ","arm",0
"339",2020-10-23,"AzerbaijanMFA"," Azerbaijans glorious  Army liberated  Dolanar and  Bunyadli villages of  Khojavend,  Dag  Tumas,  Nusus,  Xelefli,  Minbashili and  Veyselli villages of  Jabrayil,  Venedli and  Mirzehasanli villages of  Zengilan.  Long live  Azerbaijans  Army!  Karabakh is  Azerbaijan!","aze",1
"340",2020-10-23,"AzerbaijanMFA","# Azerbaijan wishes to live together with # Armenia as neighbors in #peace ; #prosperity.  All our troubles stem from  Armenian invasion ; refusal to comply with the only possible condition for peace: to remove their troops from our lands.

  Opinion
","aze",1
"341",2020-10-22,"AzerbaijanMFA"," The state border between  Azerbaijan and the  Islamic  Republic of  Iran has been completely secured through liberation of the  Agbend settlement.  I congratulate the peoples of  Azerbaijan and  Iran on this occasion.  Long live  Azerbaijans glorious  Army!","aze",1
"342",2020-10-22,"AzerbaijanMFA"," Azerbaijans glorious  Army has liberated  Mollaveli,  Yuxari  Refiddinli and  Ashagi  Refiddinli villages of  Fuzuli district and  Sirik,  Shikhlar,  Mestelibeyli and  Derzili villages of  Jabrayil district.  Long live  Azerbaijans  Army!  Karabakh is  Azerbaijan!","aze",1
"343",2020-10-22,"AzerbaijanMFA"," Armenia has, in fact, perpetrated an environmental terror against  Azerbaijan.  We need to revive those lands.  Future agricultural development planning for the territories already liberated from occupation is underway.","arm",-1
"344",2020-10-22,"AzerbaijanMFA"," Amb  laid flowers in honour of memory of the civilian victims of the attacks in # Ganja
# Israel #azerbaijan ","aze",-1
"345",2020-10-22,"AzerbaijanMFA"," Amb  visited # Ganja today to provide humanitarian aid including medical supplies to the victims of bombing. 
# Israel # Azerbaijan ","aze",-1
"346",2020-10-22,"AzerbaijanMFA","# O I C  General  Secretariat reminding the resolutions of  ; # U N S C demanded # Armenia to stop its #aggression and withdraw its forces immediately ;unconditionally from the occupied territories of # Azerbaijan!
 The statement of  O I C  General  Secretariat
","arm",0
"347",2020-10-22,"AzerbaijanMFA"," Press release on the continued attacks of  Armenia on the residential areas of  Azerbaijan situated far from the conflict zone 
","arm",-2
"348",2020-10-22,"AzerbaijanMFA"," Armenia must quit its attempt to mislead the international community by giving erroneous statements.

 Press release of the  Press  Service  Department of the  M F A of  Azerbaijan ","arm",-1
"349",2020-10-22,"AzerbaijanMFA"," Tactical  U A V belonging to # Armenia destroyed in the direction of  Sharur and  Sadarak regions of # Nakhchivan  Autonomous  Republic .

# Stop Armenian Aggression 
# Stop Armenian Occupation","arm",-1
"350",2020-10-22,"AzerbaijanMFA"," S C U D missiles launched by # Armenia targeting major water pipeline in  Gabala intercepted by air defense systems.  Civilian,  Murad  Amirbeyov (17), injured.  Significant damages to 5 residential properties.

# Stop Armenian Aggression 
# Stop Attacking Civilians 
# Karabakh Is Azerbaijan","arm",-1
"351",2020-10-22,"AzerbaijanMFA"," Azerbaijan's gorgeous touristic center  Gabala which is far away from theatre of military operations become target of  Armenia's missile strike.  Missiles launched from  Gafan and  Jermuk regions of  Armenia.  Most likely  Saddam  Hussein used  Scuds.  Insanity of  Armenia has no limits. ","aze",0
"352",2020-10-22,"AzerbaijanMFA"," Press-release of the  Press  Service  Department of the  Ministry of  Foreign  Affairs of the  Republic of  Azerbaijan on the statement of the  Prime  Minister of  Armenia on the absence of a diplomatic solution to the conflict.

","aze",-1
